sensor_id,is_sensor_unknown,timestamp,timestamp_tz,is_timestamp_missing,reported_temperature,reported_temperature_unit,temperature_c,reported_rainfall,reported_rainfall_unit,is_rainfall_negative_flag,rainfall_mm,humidity_percent
SEN046,False,2026-07-11 01:25:36,IST,False,23.0,Celsius,23.0,25.3,Millimeter,False,25.3,46.0
SEN039,False,2026-08-12 00:41:35,UTC,False,68.5,Fahrenheit,20.28,30.8,Millimeter,False,30.8,68.0
SEN039,False,2026-06-04 09:42:58,IST,False,17.3,Celsius,17.3,1.72,Inch,False,43.69,84.0
SEN008,False,2026-04-27 18:28:24,IST,False,37.6,Celsius,37.6,0.47,Inch,False,11.94,68.0
SEN045,False,2026-07-24 21:36:07,IST,False,74.3,Fahrenheit,23.5,15.6,Millimeter,True,15.6,72.0
SEN043,False,,unspecified,True,31.3,Celsius,31.3,0.83,Inch,False,21.08,57.0
SEN027,False,2026-05-25 03:46:40,unspecified,False,83.5,Fahrenheit,28.61,0.3,Millimeter,False,0.3,93.0
SEN033,False,2026-07-11 00:17:00,unspecified,False,65.8,Fahrenheit,18.78,25.5,Millimeter,False,25.5,73.0
SEN034,False,2026-06-16 14:39:25,IST,False,35.5,Celsius,35.5,33.6,Millimeter,False,33.6,34.0
UNKNOWN,True,2026-09-01 03:23:17,unspecified,False,34.6,Celsius,34.6,1.0,Inch,False,25.4,71.0
SEN018,False,2026-03-28 10:02:23,IST,False,64.2,Fahrenheit,17.89,35.5,Millimeter,False,35.5,73.0
SEN050,False,,unspecified,True,36.1,Celsius,36.1,0.86,Inch,False,21.84,37.0
SEN026,False,2026-05-31 11:29:01,UTC,False,21.2,Celsius,21.2,27.4,Millimeter,False,27.4,75.0
SEN029,False,2026-01-24 03:07:15,UTC,False,26.5,Celsius,26.5,1.88,Inch,False,47.75,
SEN037,False,2026-05-18 21:08:15,IST,False,102.6,Fahrenheit,39.22,6.4,Millimeter,False,6.4,71.0
SEN050,False,2026-01-24 03:22:14,unspecified,False,34.0,Celsius,34.0,47.4,Millimeter,False,47.4,82.0
SEN034,False,2026-02-27 02:57:00,unspecified,False,92.1,Fahrenheit,33.39,1.6,Millimeter,True,1.6,65.0
SEN037,False,2026-03-19 23:17:40,UTC,False,38.8,Celsius,38.8,5.2,Millimeter,False,5.2,74.0
SEN018,False,2026-08-28 23:12:25,UTC,False,25.4,Celsius,25.4,32.3,Millimeter,False,32.3,89.0
SEN005,False,,unspecified,True,35.3,Celsius,35.3,48.7,Millimeter,False,48.7,
SEN028,False,2026-02-13 04:00:01,UTC,False,18.7,Celsius,18.7,,,False,,46.0
SEN041,False,2026-09-07 00:53:46,IST,False,29.2,Celsius,29.2,,,False,,49.0
SEN025,False,2026-03-06 17:31:51,UTC,False,39.2,Celsius,39.2,5.4,Millimeter,True,5.4,37.0
SEN050,False,2026-05-05 05:40:50,UTC,False,23.0,Celsius,23.0,26.3,Millimeter,False,26.3,73.0
SEN026,False,2026-04-23 18:52:49,UTC,False,30.2,Celsius,30.2,18.7,Millimeter,False,18.7,53.0
UNKNOWN,True,2026-02-05 18:37:42,IST,False,36.8,Celsius,36.8,37.4,Millimeter,False,37.4,65.0
SEN030,False,2026-01-17 05:15:29,IST,False,91.4,Fahrenheit,33.0,,,False,,64.0
SEN027,False,2026-04-06 03:45:44,IST,False,70.9,Fahrenheit,21.61,28.7,Millimeter,False,28.7,32.0
SEN030,False,,unspecified,True,67.3,Fahrenheit,19.61,37.2,Millimeter,False,37.2,42.0
SEN018,False,2026-07-20 03:09:58,IST,False,33.6,Celsius,33.6,28.9,Millimeter,False,28.9,90.0
SEN004,False,,unspecified,True,30.5,Celsius,30.5,27.0,Millimeter,False,27.0,78.0
SEN044,False,2026-04-17 23:57:31,IST,False,22.7,Celsius,22.7,37.5,Millimeter,False,37.5,89.0
SEN006,False,2026-07-15 15:05:26,IST,False,84.4,Fahrenheit,29.11,37.7,Millimeter,True,37.7,
SEN047,False,2026-05-24 12:14:42,IST,False,38.4,Celsius,38.4,48.1,Millimeter,False,48.1,67.0
SEN022,False,2026-01-07 16:44:05,IST,False,101.1,Fahrenheit,38.39,24.9,Millimeter,False,24.9,76.0
SEN045,False,2026-06-15 18:47:07,IST,False,38.0,Celsius,38.0,10.7,Millimeter,False,10.7,68.0
SEN034,False,,unspecified,True,30.9,Celsius,30.9,0.3,Millimeter,False,0.3,38.0
SEN005,False,2026-04-13 00:42:51,UTC,False,79.0,Fahrenheit,26.11,1.19,Inch,False,30.23,69.0
SEN011,False,2026-06-07 12:14:33,IST,False,26.8,Celsius,26.8,1.13,Inch,False,28.7,80.0
UNKNOWN,True,2026-08-04 14:05:34,IST,False,25.6,Celsius,25.6,,,False,,45.0
SEN001,False,2026-04-17 10:12:00,unspecified,False,17.7,Celsius,17.7,11.0,Millimeter,False,11.0,50.0
SEN027,False,,unspecified,True,91.8,Fahrenheit,33.22,1.6,Millimeter,False,1.6,57.0
UNKNOWN,True,2026-05-21 02:26:16,IST,False,85.3,Fahrenheit,29.61,12.0,Millimeter,False,12.0,74.0
UNKNOWN,True,2026-08-11 12:40:45,IST,False,69.4,Fahrenheit,20.78,,,False,,83.0
SEN037,False,2026-07-05 06:45:59,UTC,False,93.9,Fahrenheit,34.39,2.3,Millimeter,False,2.3,91.0
SEN007,False,2026-04-14 03:07:53,UTC,False,30.5,Celsius,30.5,48.2,Millimeter,False,48.2,33.0
SEN045,False,2026-07-28 16:24:44,UTC,False,21.1,Celsius,21.1,37.9,Millimeter,True,37.9,56.0
SEN002,False,2026-03-25 01:59:00,UTC,False,77.2,Fahrenheit,25.11,23.3,Millimeter,False,23.3,46.0
SEN041,False,2026-08-16 21:39:56,UTC,False,72.5,Fahrenheit,22.5,23.4,Millimeter,False,23.4,66.0
SEN035,False,2026-05-29 14:29:00,unspecified,False,32.3,Celsius,32.3,0.1,Millimeter,False,0.1,31.0
SEN029,False,2026-01-02 14:54:21,IST,False,22.5,Celsius,22.5,19.7,Millimeter,False,19.7,71.0
SEN001,False,2026-08-19 00:06:01,UTC,False,15.1,Celsius,15.1,12.8,Millimeter,False,12.8,81.0
SEN029,False,2026-01-26 22:17:39,UTC,False,35.4,Celsius,35.4,42.8,Millimeter,False,42.8,80.0
SEN007,False,2026-03-28 20:42:11,UTC,False,71.8,Fahrenheit,22.11,44.2,Millimeter,False,44.2,67.0
SEN006,False,,unspecified,True,34.0,Celsius,34.0,32.4,Millimeter,False,32.4,90.0
SEN049,False,2026-04-21 11:10:45,IST,False,26.5,Celsius,26.5,38.3,Millimeter,False,38.3,68.0
SEN046,False,2026-04-04 12:57:03,UTC,False,35.7,Celsius,35.7,21.0,Millimeter,False,21.0,68.0
SEN004,False,2026-04-24 11:54:37,unspecified,False,20.8,Celsius,20.8,,,False,,36.0
SEN008,False,2026-06-05 06:27:18,UTC,False,23.1,Celsius,23.1,46.6,Millimeter,False,46.6,
SEN013,False,2026-06-01 02:31:59,IST,False,69.1,Fahrenheit,20.61,17.8,Millimeter,False,17.8,89.0
SEN049,False,2026-02-01 20:38:03,UTC,False,21.1,Celsius,21.1,1.78,Inch,False,45.21,82.0
SEN025,False,2026-08-16 20:16:33,IST,False,37.2,Celsius,37.2,47.6,Millimeter,False,47.6,42.0
SEN005,False,2026-07-24 00:18:17,IST,False,24.3,Celsius,24.3,0.9,Millimeter,False,0.9,93.0
SEN004,False,,unspecified,True,28.0,Celsius,28.0,28.1,Millimeter,False,28.1,42.0
SEN029,False,2026-08-20 16:57:02,UTC,False,78.1,Fahrenheit,25.61,21.8,Millimeter,False,21.8,47.0
SEN047,False,2026-02-01 06:51:13,UTC,False,28.9,Celsius,28.9,42.9,Millimeter,False,42.9,32.0
SEN014,False,,unspecified,True,103.1,Fahrenheit,39.5,32.6,Millimeter,False,32.6,80.0
SEN047,False,2026-03-12 15:45:51,UTC,False,35.2,Celsius,35.2,0.33,Inch,False,8.38,84.0
SEN034,False,2026-02-04 10:05:45,IST,False,81.1,Fahrenheit,27.28,48.5,Millimeter,False,48.5,57.0
SEN045,False,,unspecified,True,28.9,Celsius,28.9,1.38,Inch,False,35.05,33.0
SEN044,False,2026-02-02 16:14:30,UTC,False,28.2,Celsius,28.2,,,False,,
SEN039,False,2026-02-05 02:05:29,UTC,False,22.9,Celsius,22.9,20.8,Millimeter,False,20.8,86.0
SEN024,False,2026-03-29 03:47:37,IST,False,20.1,Celsius,20.1,49.3,Millimeter,False,49.3,89.0
SEN004,False,2026-03-22 12:52:52,IST,False,31.2,Celsius,31.2,15.9,Millimeter,False,15.9,55.0
SEN047,False,2026-03-31 23:15:52,UTC,False,85.1,Fahrenheit,29.5,1.19,Inch,False,30.23,
SEN027,False,2026-04-02 20:14:26,UTC,False,30.2,Celsius,30.2,32.7,Millimeter,False,32.7,83.0
SEN003,False,2026-08-23 09:42:19,IST,False,20.6,Celsius,20.6,30.0,Millimeter,False,30.0,38.0
SEN039,False,2026-03-20 18:49:32,IST,False,36.8,Celsius,36.8,1.71,Inch,False,43.43,92.0
SEN031,False,2026-06-07 16:35:29,IST,False,72.7,Fahrenheit,22.61,39.3,Millimeter,True,39.3,91.0
SEN050,False,2026-07-25 00:38:40,UTC,False,19.3,Celsius,19.3,,,False,,95.0
SEN014,False,2026-06-07 13:26:10,UTC,False,16.0,Celsius,16.0,41.1,Millimeter,False,41.1,35.0
SEN030,False,2026-01-31 04:31:07,UTC,False,17.6,Celsius,17.6,5.5,Millimeter,True,5.5,
SEN042,False,2026-03-17 22:57:10,unspecified,False,29.9,Celsius,29.9,1.16,Inch,False,29.46,80.0
SEN045,False,2026-09-09 16:29:32,UTC,False,32.5,Celsius,32.5,0.02,Inch,False,0.51,64.0
SEN032,False,2026-02-16 13:50:00,UTC,False,15.2,Celsius,15.2,0.08,Inch,False,2.03,81.0
SEN049,False,,unspecified,True,16.3,Celsius,16.3,9.2,Millimeter,False,9.2,76.0
SEN036,False,2026-02-07 23:09:49,IST,False,35.0,Celsius,35.0,0.32,Inch,False,8.13,66.0
SEN019,False,2026-07-26 14:45:34,UTC,False,16.9,Celsius,16.9,35.6,Millimeter,False,35.6,91.0
SEN002,False,2026-07-25 18:31:10,IST,False,23.6,Celsius,23.6,6.0,Millimeter,False,6.0,40.0
SEN003,False,2026-02-28 21:41:16,IST,False,63.7,Fahrenheit,17.61,26.6,Millimeter,False,26.6,92.0
SEN020,False,2026-04-24 05:41:00,UTC,False,23.5,Celsius,23.5,10.3,Millimeter,False,10.3,49.0
SEN046,False,2026-01-06 17:32:32,UTC,False,77.0,Fahrenheit,25.0,8.7,Millimeter,False,8.7,73.0
SEN005,False,2026-04-28 08:19:51,IST,False,16.7,Celsius,16.7,14.5,Millimeter,False,14.5,38.0
SEN045,False,2026-05-13 13:28:09,IST,False,93.9,Fahrenheit,34.39,0.07,Inch,False,1.78,34.0
SEN021,False,2026-08-12 15:08:42,UTC,False,38.9,Celsius,38.9,35.6,Millimeter,False,35.6,36.0
SEN001,False,2026-04-02 15:18:40,IST,False,15.4,Celsius,15.4,17.8,Millimeter,False,17.8,82.0
SEN009,False,2026-08-23 01:32:05,IST,False,98.2,Fahrenheit,36.78,1.49,Inch,False,37.85,94.0
UNKNOWN,True,2026-05-04 19:05:00,IST,False,16.4,Celsius,16.4,0.55,Inch,False,13.97,93.0
UNKNOWN,True,2026-05-01 23:27:57,IST,False,34.6,Celsius,34.6,35.3,Millimeter,False,35.3,86.0
SEN007,False,2026-06-14 17:47:43,UTC,False,39.6,Celsius,39.6,16.5,Millimeter,False,16.5,95.0
SEN048,False,2026-06-08 16:33:00,unspecified,False,61.3,Fahrenheit,16.28,7.6,Millimeter,False,7.6,63.0
SEN021,False,2026-05-23 05:48:25,IST,False,95.2,Fahrenheit,35.11,9.3,Millimeter,False,9.3,48.0
SEN013,False,,unspecified,True,78.4,Fahrenheit,25.78,13.4,Millimeter,False,13.4,65.0
SEN031,False,2026-07-01 02:56:58,IST,False,36.2,Celsius,36.2,0.3,Millimeter,False,0.3,51.0
SEN023,False,2026-02-08 22:07:27,IST,False,23.9,Celsius,23.9,,,False,,92.0
SEN016,False,2026-04-12 17:01:36,UTC,False,16.8,Celsius,16.8,23.4,Millimeter,False,23.4,48.0
SEN002,False,2026-03-18 03:17:47,IST,False,95.7,Fahrenheit,35.39,29.9,Millimeter,False,29.9,64.0
UNKNOWN,True,,unspecified,True,32.8,Celsius,32.8,40.9,Millimeter,False,40.9,87.0
SEN047,False,2026-09-06 04:08:03,IST,False,17.6,Celsius,17.6,0.85,Inch,False,21.59,35.0
SEN021,False,2026-03-24 12:34:03,IST,False,18.8,Celsius,18.8,1.09,Inch,False,27.69,53.0
SEN001,False,2026-07-08 19:26:14,UTC,False,20.5,Celsius,20.5,1.13,Inch,False,28.7,33.0
SEN035,False,2026-08-20 00:51:17,UTC,False,59.7,Fahrenheit,15.39,30.1,Millimeter,False,30.1,60.0
SEN018,False,2026-03-18 11:33:19,UTC,False,70.2,Fahrenheit,21.22,1.83,Inch,False,46.48,
SEN046,False,2026-05-16 00:13:41,IST,False,29.4,Celsius,29.4,10.0,Millimeter,True,10.0,85.0
SEN029,False,2026-05-09 22:58:51,IST,False,83.1,Fahrenheit,28.39,1.43,Inch,False,36.32,73.0
SEN035,False,2026-03-02 18:00:31,UTC,False,73.2,Fahrenheit,22.89,1.5,Inch,False,38.1,36.0
SEN023,False,2026-05-22 04:07:07,IST,False,26.4,Celsius,26.4,0.58,Inch,False,14.73,56.0
SEN030,False,2026-01-15 00:00:00,unspecified,False,23.1,Celsius,23.1,23.9,Millimeter,False,23.9,51.0
SEN012,False,2026-02-26 07:24:52,IST,False,16.4,Celsius,16.4,29.9,Millimeter,False,29.9,
SEN037,False,2026-02-18 17:56:05,unspecified,False,38.4,Celsius,38.4,0.22,Inch,False,5.59,81.0
SEN038,False,2026-03-24 00:00:00,unspecified,False,90.9,Fahrenheit,32.72,1.62,Inch,False,41.15,78.0
SEN050,False,2026-08-19 19:59:34,UTC,False,26.5,Celsius,26.5,15.0,Millimeter,False,15.0,71.0
SEN042,False,,unspecified,True,68.4,Fahrenheit,20.22,,,False,,34.0
SEN013,False,2026-02-19 15:00:23,UTC,False,23.0,Celsius,23.0,,,False,,88.0
SEN020,False,2026-01-30 19:24:54,UTC,False,87.6,Fahrenheit,30.89,34.6,Millimeter,False,34.6,31.0
SEN047,False,2026-05-25 09:01:13,IST,False,96.1,Fahrenheit,35.61,,,False,,
SEN006,False,2026-08-21 05:04:57,UTC,False,93.9,Fahrenheit,34.39,31.6,Millimeter,False,31.6,36.0
SEN007,False,2026-07-18 11:01:40,unspecified,False,25.6,Celsius,25.6,11.6,Millimeter,False,11.6,41.0
SEN041,False,2026-08-24 08:29:35,IST,False,20.5,Celsius,20.5,1.46,Inch,False,37.08,69.0
SEN042,False,2026-06-15 21:16:15,UTC,False,21.0,Celsius,21.0,43.7,Millimeter,False,43.7,58.0
SEN048,False,2026-01-16 17:32:48,IST,False,78.4,Fahrenheit,25.78,19.8,Millimeter,False,19.8,
SEN027,False,2026-04-20 01:13:11,UTC,False,18.7,Celsius,18.7,7.5,Millimeter,False,7.5,66.0
SEN004,False,2026-05-26 20:21:03,UTC,False,32.4,Celsius,32.4,1.81,Inch,False,45.97,51.0
SEN038,False,2026-05-06 13:22:09,UTC,False,35.6,Celsius,35.6,1.19,Inch,False,30.23,65.0
SEN038,False,2026-01-07 03:15:20,unspecified,False,16.8,Celsius,16.8,13.1,Millimeter,True,13.1,88.0
SEN041,False,2026-06-05 03:07:35,IST,False,22.8,Celsius,22.8,0.19,Inch,False,4.83,
SEN038,False,2026-04-22 10:11:26,UTC,False,27.6,Celsius,27.6,0.5,Inch,False,12.7,40.0
SEN050,False,,unspecified,True,28.0,Celsius,28.0,9.5,Millimeter,False,9.5,
SEN040,False,2026-07-01 21:19:09,UTC,False,22.2,Celsius,22.2,11.3,Millimeter,False,11.3,91.0
SEN042,False,2026-08-05 21:06:33,IST,False,23.9,Celsius,23.9,19.1,Millimeter,False,19.1,45.0
SEN007,False,2026-02-23 00:54:13,IST,False,94.1,Fahrenheit,34.5,34.6,Millimeter,False,34.6,
SEN007,False,2026-05-07 02:30:14,IST,False,16.2,Celsius,16.2,16.6,Millimeter,False,16.6,51.0
SEN013,False,2026-08-09 00:50:11,UTC,False,74.5,Fahrenheit,23.61,16.6,Millimeter,False,16.6,86.0
SEN022,False,,unspecified,True,26.4,Celsius,26.4,36.7,Millimeter,False,36.7,50.0
SEN025,False,2026-04-29 18:00:08,IST,False,33.5,Celsius,33.5,45.2,Millimeter,True,45.2,86.0
SEN049,False,2026-03-16 11:18:07,UTC,False,87.8,Fahrenheit,31.0,2.2,Millimeter,False,2.2,67.0
SEN016,False,2026-07-24 13:37:48,IST,False,90.7,Fahrenheit,32.61,3.1,Millimeter,False,3.1,87.0
SEN023,False,2026-02-14 00:18:57,IST,False,101.3,Fahrenheit,38.5,30.7,Millimeter,False,30.7,60.0
SEN043,False,2026-08-07 04:17:15,UTC,False,21.6,Celsius,21.6,0.23,Inch,False,5.84,72.0
SEN038,False,2026-04-21 10:37:16,IST,False,34.1,Celsius,34.1,47.4,Millimeter,False,47.4,54.0
SEN016,False,2026-07-27 21:53:34,unspecified,False,24.7,Celsius,24.7,1.21,Inch,False,30.73,45.0
SEN050,False,2026-01-14 14:37:03,UTC,False,60.8,Fahrenheit,16.0,5.8,Millimeter,True,5.8,45.0
SEN035,False,2026-04-19 15:23:52,UTC,False,38.8,Celsius,38.8,45.2,Millimeter,True,45.2,58.0
SEN025,False,2026-06-15 13:58:17,UTC,False,62.8,Fahrenheit,17.11,0.53,Inch,False,13.46,52.0
SEN010,False,2026-02-04 11:25:38,unspecified,False,87.4,Fahrenheit,30.78,11.1,Millimeter,False,11.1,58.0
SEN050,False,2026-06-18 13:58:23,unspecified,False,85.6,Fahrenheit,29.78,8.1,Millimeter,False,8.1,52.0
SEN015,False,2026-01-24 18:53:10,IST,False,63.5,Fahrenheit,17.5,,,False,,46.0
SEN014,False,2026-04-22 19:13:17,UTC,False,32.4,Celsius,32.4,17.2,Millimeter,False,17.2,90.0
SEN010,False,2026-04-29 08:50:03,UTC,False,29.5,Celsius,29.5,17.6,Millimeter,False,17.6,70.0
SEN023,False,2026-03-25 11:37:57,UTC,False,92.8,Fahrenheit,33.78,0.94,Inch,False,23.88,
SEN014,False,2026-08-25 15:09:21,UTC,False,26.9,Celsius,26.9,8.8,Millimeter,False,8.8,77.0
SEN001,False,2026-09-04 20:30:52,IST,False,35.3,Celsius,35.3,49.8,Millimeter,False,49.8,85.0
SEN003,False,2026-05-08 03:16:45,IST,False,71.1,Fahrenheit,21.72,8.4,Millimeter,False,8.4,49.0
UNKNOWN,True,2026-07-18 08:07:39,IST,False,28.9,Celsius,28.9,43.9,Millimeter,True,43.9,89.0
SEN021,False,,unspecified,True,59.4,Fahrenheit,15.22,6.2,Millimeter,False,6.2,46.0
SEN037,False,2026-02-03 17:29:46,UTC,False,31.7,Celsius,31.7,15.8,Millimeter,False,15.8,46.0
SEN015,False,2026-04-19 08:14:11,UTC,False,16.0,Celsius,16.0,26.4,Millimeter,False,26.4,47.0
SEN016,False,2026-07-12 04:06:12,UTC,False,95.7,Fahrenheit,35.39,39.4,Millimeter,True,39.4,67.0
SEN042,False,2026-02-03 00:07:39,unspecified,False,29.1,Celsius,29.1,0.85,Inch,False,21.59,38.0
SEN044,False,,unspecified,True,32.8,Celsius,32.8,1.12,Inch,False,28.45,
SEN025,False,2026-05-31 18:40:26,UTC,False,29.4,Celsius,29.4,1.88,Inch,False,47.75,52.0
SEN009,False,2026-05-06 01:03:24,IST,False,86.4,Fahrenheit,30.22,4.3,Millimeter,False,4.3,91.0
SEN025,False,2026-07-20 14:25:00,unspecified,False,93.2,Fahrenheit,34.0,,,False,,54.0
SEN009,False,2026-04-11 04:11:54,UTC,False,24.1,Celsius,24.1,45.1,Millimeter,False,45.1,67.0
SEN009,False,2026-06-06 07:07:26,IST,False,38.9,Celsius,38.9,33.5,Millimeter,False,33.5,64.0
SEN035,False,2026-08-10 19:01:36,UTC,False,102.2,Fahrenheit,39.0,41.8,Millimeter,False,41.8,30.0
SEN008,False,2026-02-26 18:05:28,UTC,False,61.2,Fahrenheit,16.22,0.59,Inch,False,14.99,45.0
SEN009,False,2026-07-02 16:37:43,UTC,False,102.0,Fahrenheit,38.89,3.2,Millimeter,False,3.2,55.0
SEN021,False,2026-05-18 12:31:00,unspecified,False,36.3,Celsius,36.3,47.0,Millimeter,False,47.0,95.0
SEN037,False,2026-02-07 00:48:12,UTC,False,97.9,Fahrenheit,36.61,0.14,Inch,False,3.56,87.0
SEN025,False,2026-07-27 00:32:59,IST,False,32.1,Celsius,32.1,0.77,Inch,False,19.56,82.0
SEN040,False,2026-06-06 18:49:08,IST,False,69.8,Fahrenheit,21.0,1.06,Inch,False,26.92,51.0
SEN047,False,2026-08-30 06:04:09,IST,False,25.1,Celsius,25.1,2.2,Millimeter,False,2.2,38.0
UNKNOWN,True,,unspecified,True,33.4,Celsius,33.4,42.9,Millimeter,False,42.9,61.0
SEN026,False,2026-01-14 21:43:01,unspecified,False,19.9,Celsius,19.9,27.9,Millimeter,False,27.9,
SEN005,False,2026-05-31 01:38:03,UTC,False,31.8,Celsius,31.8,41.2,Millimeter,False,41.2,32.0
UNKNOWN,True,2026-04-05 00:00:00,unspecified,False,35.0,Celsius,35.0,12.1,Millimeter,False,12.1,
SEN016,False,2026-06-19 17:15:30,UTC,False,91.6,Fahrenheit,33.11,39.4,Millimeter,False,39.4,36.0
SEN047,False,2026-08-22 00:00:00,unspecified,False,85.1,Fahrenheit,29.5,34.4,Millimeter,True,34.4,38.0
SEN017,False,2026-02-09 18:30:57,unspecified,False,88.7,Fahrenheit,31.5,3.3,Millimeter,False,3.3,39.0
SEN010,False,2026-03-10 04:22:11,IST,False,67.6,Fahrenheit,19.78,47.2,Millimeter,False,47.2,74.0
SEN004,False,2026-05-30 07:53:32,IST,False,97.2,Fahrenheit,36.22,38.3,Millimeter,False,38.3,35.0
SEN031,False,,unspecified,True,94.5,Fahrenheit,34.72,11.6,Millimeter,False,11.6,47.0
UNKNOWN,True,2026-05-17 13:47:11,UTC,False,37.3,Celsius,37.3,46.3,Millimeter,False,46.3,88.0
SEN050,False,2026-06-03 08:36:54,IST,False,23.6,Celsius,23.6,,,False,,89.0
SEN018,False,2026-04-17 15:20:24,UTC,False,71.1,Fahrenheit,21.72,1.22,Inch,False,30.99,55.0
SEN028,False,2026-02-21 00:05:40,UTC,False,38.5,Celsius,38.5,17.3,Millimeter,False,17.3,
UNKNOWN,True,2026-02-18 03:59:57,IST,False,16.5,Celsius,16.5,49.4,Millimeter,False,49.4,
SEN025,False,2026-08-14 01:21:56,unspecified,False,91.0,Fahrenheit,32.78,1.8,Millimeter,False,1.8,71.0
SEN016,False,2026-08-28 09:52:10,IST,False,88.7,Fahrenheit,31.5,13.8,Millimeter,True,13.8,30.0
SEN024,False,2026-08-24 09:23:49,UTC,False,62.8,Fahrenheit,17.11,,,False,,
SEN027,False,2026-04-13 20:53:45,UTC,False,21.7,Celsius,21.7,11.8,Millimeter,False,11.8,38.0
SEN018,False,2026-04-07 10:56:14,IST,False,31.6,Celsius,31.6,39.7,Millimeter,False,39.7,
SEN002,False,2026-03-07 20:54:47,UTC,False,102.6,Fahrenheit,39.22,0.22,Inch,False,5.59,69.0
SEN008,False,,unspecified,True,92.7,Fahrenheit,33.72,,,False,,93.0
SEN017,False,2026-05-04 00:59:22,UTC,False,17.2,Celsius,17.2,43.2,Millimeter,False,43.2,
SEN046,False,2026-03-28 02:31:03,UTC,False,17.9,Celsius,17.9,17.2,Millimeter,False,17.2,50.0
SEN031,False,2026-01-15 21:00:20,IST,False,33.0,Celsius,33.0,8.9,Millimeter,False,8.9,81.0
SEN023,False,2026-02-03 01:38:00,unspecified,False,74.5,Fahrenheit,23.61,0.55,Inch,False,13.97,53.0
SEN010,False,2026-04-10 23:24:02,UTC,False,38.0,Celsius,38.0,0.27,Inch,False,6.86,53.0
SEN027,False,2026-03-15 03:24:37,IST,False,21.6,Celsius,21.6,31.2,Millimeter,False,31.2,51.0
SEN045,False,2026-07-19 00:27:09,IST,False,86.9,Fahrenheit,30.5,0.93,Inch,False,23.62,
SEN038,False,,unspecified,True,37.9,Celsius,37.9,,,False,,41.0
SEN023,False,2026-03-17 11:16:57,IST,False,80.4,Fahrenheit,26.89,48.8,Millimeter,False,48.8,
SEN044,False,2026-04-28 12:09:50,UTC,False,34.4,Celsius,34.4,32.9,Millimeter,True,32.9,78.0
SEN008,False,2026-09-01 14:55:21,IST,False,27.9,Celsius,27.9,16.8,Millimeter,False,16.8,73.0
SEN036,False,,unspecified,True,24.0,Celsius,24.0,23.2,Millimeter,False,23.2,31.0
SEN024,False,2026-06-06 03:12:37,UTC,False,82.8,Fahrenheit,28.22,16.1,Millimeter,False,16.1,43.0
SEN002,False,2026-06-03 10:19:25,UTC,False,17.5,Celsius,17.5,36.7,Millimeter,False,36.7,
SEN006,False,,unspecified,True,26.3,Celsius,26.3,46.3,Millimeter,False,46.3,76.0
SEN032,False,2026-08-29 03:29:23,IST,False,96.8,Fahrenheit,36.0,10.8,Millimeter,False,10.8,50.0
SEN017,False,2026-07-08 07:57:27,IST,False,38.1,Celsius,38.1,1.7,Inch,False,43.18,57.0
SEN034,False,2026-02-05 22:44:30,IST,False,35.5,Celsius,35.5,25.9,Millimeter,False,25.9,81.0
SEN002,False,,unspecified,True,39.7,Celsius,39.7,44.4,Millimeter,False,44.4,54.0
SEN033,False,2026-02-06 00:21:33,UTC,False,90.1,Fahrenheit,32.28,7.4,Millimeter,False,7.4,78.0
UNKNOWN,True,2026-07-13 02:58:54,IST,False,80.8,Fahrenheit,27.11,23.4,Millimeter,False,23.4,41.0
SEN003,False,2026-06-15 18:39:02,IST,False,16.8,Celsius,16.8,11.5,Millimeter,True,11.5,61.0
SEN016,False,2026-05-09 23:27:00,unspecified,False,60.3,Fahrenheit,15.72,6.0,Millimeter,False,6.0,44.0
SEN036,False,2026-05-05 14:44:52,IST,False,18.4,Celsius,18.4,36.1,Millimeter,False,36.1,69.0
SEN044,False,2026-06-28 01:40:00,unspecified,False,66.7,Fahrenheit,19.28,33.8,Millimeter,False,33.8,
SEN048,False,2026-02-23 06:24:19,IST,False,28.7,Celsius,28.7,13.6,Millimeter,False,13.6,43.0
SEN034,False,2026-01-09 14:36:50,IST,False,94.5,Fahrenheit,34.72,12.5,Millimeter,False,12.5,44.0
SEN042,False,,unspecified,True,21.8,Celsius,21.8,1.43,Inch,False,36.32,85.0
SEN032,False,2026-02-17 16:52:32,IST,False,31.7,Celsius,31.7,37.2,Millimeter,True,37.2,42.0
SEN006,False,2026-07-24 02:18:29,IST,False,86.7,Fahrenheit,30.39,0.06,Inch,False,1.52,61.0
SEN023,False,2026-03-12 00:25:11,UTC,False,37.3,Celsius,37.3,16.3,Millimeter,False,16.3,
SEN003,False,2026-07-27 20:49:00,unspecified,False,75.6,Fahrenheit,24.22,36.1,Millimeter,True,36.1,42.0
UNKNOWN,True,2026-03-19 06:15:15,IST,False,38.3,Celsius,38.3,31.3,Millimeter,False,31.3,45.0
UNKNOWN,True,2026-08-07 07:38:33,IST,False,97.0,Fahrenheit,36.11,35.6,Millimeter,False,35.6,39.0
SEN027,False,2026-01-08 01:11:21,IST,False,73.0,Fahrenheit,22.78,1.21,Inch,False,30.73,85.0
SEN030,False,2026-03-18 06:11:25,IST,False,21.9,Celsius,21.9,29.1,Millimeter,False,29.1,43.0
SEN016,False,2026-03-24 15:24:40,UTC,False,17.3,Celsius,17.3,16.6,Millimeter,True,16.6,69.0
