Trip_ID	Mandi_ID	Destination_Warehouse	Departure_Time	Arrival_Time	Is_Arrival_Time_Imputed	Transit_Hours	Is_Transit_Hours_Negative_Flag	Is_Transit_Hours_Imputed	Distance	Distance_Unit	Vehicle_No	Driver_ID	Is_Driver_ID_Imputed
TRP004100	MANDI046	WH-North	03-04-2026 01:58	03-04-2026 18:10	FALSE	16.2	FALSE	FALSE	553.8279723	miles	PB-73-BC-8008	DRV295	FALSE
TRP004101	MANDI025	WH-East	24-04-2026 23:27	25-04-2026 12:51	FALSE	13.4	FALSE	FALSE	772.9	km	DL-12-AB-1590	UNASSIGNED	TRUE
TRP004102	MANDI017	WH-North	20-05-2026 11:27	20-05-2026 19:21	FALSE	7.9	FALSE	FALSE	249.4804565	miles	RJ-46-AB-5602	DRV852	FALSE
TRP004103	MANDI006	Export-Terminal	29-07-2026 00:00	30-07-2026 00:00	FALSE	16.6	FALSE	FALSE	773.9 KM		HR-25-CD-2769	DRV528	FALSE
TRP004104	MANDI032	WH-North	27-07-2026 13:44	28-07-2026 04:38	FALSE	14.9	FALSE	FALSE	694.2	km	DL-70-DF-2263	UNASSIGNED	TRUE
TRP004105	MANDI054	WH-Central	04-05-2026 09:40	04-05-2026 19:10	TRUE	9.5	FALSE	FALSE	508.6	km	UP-46-CD-8510	DRV227	FALSE
TRP004106	MANDI033	WH-East	08-09-2026 13:07	09-09-2026 07:55	FALSE	18.8	FALSE	FALSE	677.1079787	miles	PB-65-DF-1162	DRV460	FALSE
TRP004107	MANDI015	WH-North	24-07-2026 07:39	25-07-2026 02:15	FALSE	18.6	FALSE	FALSE	1010.2	km	PB-54-BC-9504	DRV543	FALSE
TRP004108	MANDI049	WH-West	28-03-2026 21:08	29-03-2026 17:38	TRUE	20.5	FALSE	FALSE	990.1 KM		HR-52-CD-1728	DRV692	FALSE
TRP004109	MANDI015	Export-Terminal	03-03-2026 15:07	04-03-2026 14:31	FALSE	23.4	FALSE	FALSE	1015.5	km	HR-61-CD-3933	DRV756	FALSE
TRP004110	MANDI050	WH-East	08-01-2026 00:00	09-01-2026 00:00	FALSE	21	FALSE	FALSE	1207.1	km	RJ-35-BC-8830	DRV838	FALSE
TRP004111	MANDI032	WH-North	04-08-2026 21:07	05-08-2026 05:49	FALSE	8.7	FALSE	FALSE	520.4	km	RJ-87-CD-3403	DRV733	FALSE
TRP004112	MANDI026	WH-East	04-04-2026 19:44	05-04-2026 10:50	FALSE	15.1	FALSE	FALSE	751.1	km	RJ-69-BC-3327	DRV659	FALSE
TRP004113	MANDI033	WH-North	14-05-2026 11:24	15-05-2026 01:06	TRUE	13.7	FALSE	FALSE	688.1 KM		UP-38-DF-2156	DRV761	FALSE
TRP004114	MANDI030	WH-North	17-06-2026 00:05	17-06-2026 18:35	FALSE	18.5	FALSE	FALSE	904	km	DL-44-CD-9969	DRV970	FALSE
TRP004115	MANDI022	Export-Terminal	27-02-2026 04:04	27-02-2026 21:34	FALSE	17.5	FALSE	FALSE	517.8505914	miles	HR-87-AB-9215	DRV963	FALSE
TRP004116	MANDI033	WH-South	20-02-2026 00:00	20-02-2026 23:43	FALSE	15.6	FALSE	FALSE	820.4	km	HR-73-CD-7546	UNASSIGNED	TRUE
TRP004117	MANDI015	WH-North	02-07-2026 23:29	03-07-2026 05:47	FALSE	6.3	FALSE	FALSE	298.4	km	HR-53-BC-6727	DRV392	FALSE
TRP004118	MANDI040	WH-North	07-02-2026 18:31	08-02-2026 08:49	FALSE	14.3	FALSE	FALSE	728.1 KM		UP-74-CD-8255	DRV317	FALSE
TRP004119	MANDI026	Export-Terminal	20-06-2026 08:45	20-06-2026 19:21	FALSE	10.6	FALSE	FALSE	602.2	km	RJ-52-DF-8564	DRV998	FALSE
TRP004120	MANDI057	WH-North	14-04-2026 15:05	15-04-2026 14:23	TRUE	23.3	FALSE	FALSE	1030.9	km	UP-11-AB-9018	DRV740	FALSE
TRP004121	MANDI053	WH-Central	03-08-2026 08:11	03-08-2026 15:47	FALSE	7.6	FALSE	FALSE	346.1	km	DL-99-AB-3478	DRV103	FALSE
TRP004122	MANDI015	WH-West	22-06-2026 00:59	22-06-2026 10:53	FALSE	9.9	FALSE	FALSE	525.3	km	UP-56-DF-4634	DRV541	FALSE
TRP004123	MANDI056	WH-North	23-06-2026 13:34	23-06-2026 20:04	FALSE	6.5	FALSE	FALSE	374	km	DL-39-AB-3043	DRV758	FALSE
TRP004124	MANDI012	WH-East	29-04-2026 13:36	30-04-2026 09:24	TRUE	19.8	FALSE	FALSE	823.1	km	UP-84-DF-6299	DRV706	FALSE
TRP004125	MANDI041	WH-North	11-08-2026 11:50	11-08-2026 19:20	TRUE	7.5	FALSE	FALSE	334.8	km	HR-42-DF-9381	DRV462	FALSE
TRP004126	MANDI049	WH-East	21-07-2026 08:00	21-07-2026 12:36	TRUE	4.6	FALSE	FALSE	252.7	km	RJ-32-BC-7536	DRV597	FALSE
TRP004127	MANDI025	Export-Terminal	14-02-2026 02:45	14-02-2026 00:00	FALSE	4.2	FALSE	FALSE	187.6	km	PB-67-DF-8293	DRV948	FALSE
TRP004128	MANDI011	WH-North	31-07-2026 12:40	01-08-2026 01:34	FALSE	12.9	FALSE	FALSE	719	km	UP-47-DF-7860	DRV489	FALSE
TRP004129	MANDI051	WH-South	04-07-2026 15:22	05-07-2026 12:58	FALSE	21.6	TRUE	FALSE	1079.3	km		UNASSIGNED	TRUE
TRP004130	MANDI004	WH-North	02-02-2026 18:20	03-02-2026 00:00	FALSE	16.8	FALSE	FALSE	849.3	km	DL-34-CD-8559	DRV997	FALSE
TRP004131	MANDI018	WH-West	24-03-2026 20:52	25-03-2026 07:40	TRUE	10.8	FALSE	FALSE	628.1	km	PB-41-CD-6721	DRV951	FALSE
TRP004132	MANDI031	WH-West	25-04-2026 13:52	26-04-2026 10:04	FALSE	20.2	FALSE	FALSE	1076.3 KM		UP-26-CD-1775	DRV170	FALSE
TRP004133	MANDI034	WH-North	18-01-2026 07:31	19-01-2026 02:43	FALSE	19.2	FALSE	FALSE	925.5	km	DL-32-AB-7765	DRV268	FALSE
TRP004134	MANDI049	WH-South	06-06-2026 00:00	06-06-2026 07:18	TRUE	7.3	FALSE	FALSE	348.7	km	HR-75-DF-5919	DRV258	FALSE
TRP004135	MANDI011	WH-Central	17-02-2026 18:38	18-02-2026 05:02	TRUE	10.4	FALSE	FALSE	485.3	km	HR-10-CD-4940	DRV162	FALSE
TRP004136	MANDI046	WH-Central	01-04-2026 14:42	02-04-2026 00:00	FALSE	12	FALSE	FALSE	629.9	km	RJ-42-BC-6113	DRV849	FALSE
TRP004137	MANDI039	WH-North	10-02-2026 10:49	10-02-2026 17:43	FALSE	6.9	FALSE	FALSE	333.6	km	RJ-26-CD-6626	DRV505	FALSE
TRP004138	MANDI049	WH-North	31-07-2026 13:16	01-08-2026 05:34	FALSE	16.3	FALSE	FALSE	865.5	km		DRV856	FALSE
TRP004139	MANDI043	WH-West	24-02-2026 00:00	25-02-2026 19:11	FALSE	19.9	FALSE	FALSE	872	km	DL-99-BC-8750	DRV530	FALSE
TRP004140	MANDI047	WH-South	16-06-2026 06:11	16-06-2026 10:05	FALSE	3.9	FALSE	FALSE	221.3	km	UP-12-DF-1736	DRV258	FALSE
TRP004141	MANDI025	WH-Central	01-06-2026 12:37	01-06-2026 18:43	FALSE	6.1	FALSE	FALSE	301.7 KM		UP-78-AB-1382	DRV186	FALSE
TRP004142	MANDI024	WH-West	03-06-2026 16:45	04-06-2026 11:21	TRUE	18.6	FALSE	FALSE	542.7675685	miles		DRV526	FALSE
TRP004143	MANDI017	WH-West	14-07-2026 14:25	14-07-2026 20:49	TRUE	6.4	FALSE	FALSE	365.4	km		DRV543	FALSE
TRP004144	MANDI054	Export-Terminal	17-03-2026 17:48	18-03-2026 00:00	FALSE	18.4	FALSE	FALSE	831.7	km	PB-97-CD-6371	DRV270	FALSE
TRP004145	MANDI009	WH-West	07-03-2026 13:34	07-03-2026 15:40	FALSE	2.1	FALSE	FALSE	100.2	km	DL-33-CD-2458	UNASSIGNED	TRUE
TRP004146	MANDI022	Export-Terminal	04-06-2026 04:00	04-06-2026 21:18	FALSE	17.3	FALSE	FALSE	761.1	km	RJ-14-AB-2335	DRV259	FALSE
TRP004147	MANDI056	WH-South	22-05-2026 13:00	23-05-2026 00:54	FALSE	11.9	FALSE	FALSE	356.1698572	miles	UP-64-DF-1048	DRV968	FALSE
TRP004148	MANDI011	WH-South	16-04-2026 14:26	17-04-2026 14:02	FALSE	23.6	FALSE	FALSE	1016.7	km		UNASSIGNED	TRUE
TRP004149	MANDI028	WH-West	03-05-2026 20:00	04-05-2026 18:12	FALSE	22.2	FALSE	FALSE	948	km	PB-14-CD-6880	DRV298	FALSE
TRP004150	MANDI047	WH-Central	30-04-2026 05:36	30-04-2026 10:48	FALSE	5.2	FALSE	FALSE	287.1	km		DRV384	FALSE
TRP004151	MANDI022	WH-Central	31-01-2026 10:28	01-02-2026 01:58	FALSE	15.5	FALSE	FALSE	831	km	RJ-96-AB-2018	DRV322	FALSE
TRP004152	MANDI052	WH-Central	30-06-2026 20:33	01-07-2026 15:33	FALSE	19	FALSE	FALSE	860.9	km	HR-93-DF-9495	DRV189	FALSE
TRP004153	MANDI026	WH-Central	16-01-2026 15:09	17-01-2026 11:21	FALSE	20.2	FALSE	FALSE	1052.8	km	HR-78-AB-9692	DRV309	FALSE
TRP004154	MANDI016	WH-West	06-09-2026 16:57	06-09-2026 19:03	FALSE	2.1	FALSE	FALSE	124.5	km	DL-93-BC-8791	DRV915	FALSE
TRP004155	MANDI007	Export-Terminal	03-02-2026 18:26	04-02-2026 00:00	FALSE	16.3	FALSE	FALSE	698.5	km	RJ-86-CD-7547	DRV912	FALSE
TRP004156	MANDI042	WH-East	06-01-2026 19:32	07-01-2026 03:56	FALSE	8.4	FALSE	FALSE	493.2 KM		PB-39-DF-4321	DRV845	FALSE
TRP004157	MANDI047	Export-Terminal	08-05-2026 13:32	09-05-2026 08:14	FALSE	18.7	FALSE	FALSE	964.4	km	HR-79-CD-7909	DRV150	FALSE
TRP004158	MANDI048	WH-East	12-02-2026 00:13	12-02-2026 08:49	FALSE	8.6	FALSE	FALSE	363.2	km	HR-52-DF-4502	UNASSIGNED	TRUE
TRP004159	MANDI040	Export-Terminal	05-05-2026 23:40	06-05-2026 12:52	FALSE	13.2	FALSE	FALSE	536.5	km	DL-89-CD-6086	DRV949	FALSE
TRP004160	MANDI013	WH-North	06-09-2026 07:23	07-09-2026 00:23	FALSE	17	FALSE	FALSE	737.8 KM		RJ-24-BC-3966	DRV580	FALSE
TRP004161	MANDI038	WH-North	01-07-2026 23:21	02-07-2026 05:09	FALSE	5.8	FALSE	FALSE	260.6	km	PB-52-AB-5726	DRV599	FALSE
TRP004162	MANDI050	WH-North	17-01-2026 17:32	18-01-2026 05:02	FALSE	11.5	FALSE	FALSE	664.4	km	PB-64-DF-2599	DRV523	FALSE
TRP004163	MANDI018	WH-East	10-02-2026 00:58	10-02-2026 19:16	FALSE	18.3	FALSE	FALSE	1069.9	km	UP-11-DF-7512	DRV877	FALSE
TRP004164	MANDI030	WH-West	28-02-2026 12:22	28-02-2026 15:22	FALSE	3	FALSE	FALSE	144.9	km	PB-66-CD-7791	DRV618	FALSE
TRP004165	MANDI016	WH-South	11-04-2026 05:40	11-04-2026 12:28	FALSE	6.8	FALSE	FALSE	306.8 KM		HR-98-DF-4406	UNASSIGNED	TRUE
TRP004166	MANDI046	WH-South	14-04-2026 08:16	14-04-2026 13:04	FALSE	4.8	FALSE	FALSE	210.8	km	PB-71-CD-8921	UNASSIGNED	TRUE
TRP004167	MANDI041	WH-North	18-07-2026 03:48	19-07-2026 00:24	FALSE	20.6	FALSE	FALSE	918.8	km	DL-53-AB-8282	DRV368	FALSE
TRP004168	MANDI002	WH-North	10-01-2026 04:59	10-01-2026 14:23	FALSE	9.4	FALSE	FALSE	539.3	km	DL-20-CD-2240	DRV782	FALSE
TRP004169	MANDI020	WH-Central	10-02-2026 05:46	10-02-2026 12:58	TRUE	7.2	FALSE	FALSE	332.2	km		DRV331	FALSE
TRP004170	MANDI005	WH-Central	05-08-2026 09:10	05-08-2026 15:10	TRUE	6	FALSE	FALSE	305.1	km	DL-37-DF-2196	DRV283	FALSE
TRP004171	MANDI015	WH-Central	15-05-2026 22:59	16-05-2026 21:17	FALSE	22.3	FALSE	FALSE	1319	km	DL-38-BC-9710	UNASSIGNED	TRUE
TRP004172	MANDI040	WH-North	12-04-2026 00:00	13-04-2026 20:21	FALSE	23.5	FALSE	FALSE	1025.8	km		DRV819	FALSE
TRP004173	MANDI056	WH-North	31-01-2026 10:12	31-01-2026 00:00	FALSE	3.9	FALSE	FALSE	162.7	km	UP-33-BC-6787	DRV521	FALSE
TRP004174	MANDI035	WH-West	09-05-2026 16:40	10-05-2026 13:46	FALSE	21.1	FALSE	FALSE	912.8	km		DRV387	FALSE
TRP004175	MANDI015	WH-Central	10-02-2026 13:24	11-02-2026 07:24	TRUE	18	FALSE	FALSE	964.6	km	DL-10-CD-2557	DRV882	FALSE
TRP004176	MANDI013	WH-North	27-02-2026 19:35	27-02-2026 22:11	FALSE	2.6	FALSE	FALSE	132.6	km	RJ-40-CD-1030	UNASSIGNED	TRUE
TRP004177	MANDI028	WH-South	12-06-2026 02:09	13-06-2026 01:09	TRUE	23	FALSE	FALSE	1218.7	km	RJ-84-BC-2016	DRV769	FALSE
TRP004178	MANDI038	WH-South	08-08-2026 13:55	09-08-2026 04:01	FALSE	14.1	TRUE	FALSE	832.0 KM		HR-50-AB-1844	UNASSIGNED	TRUE
TRP004179	MANDI053	WH-Central	11-04-2026 09:08	11-04-2026 16:26	FALSE	7.3	FALSE	FALSE	214.6836805	miles	RJ-51-BC-3434	DRV931	FALSE
TRP004180	MANDI048	WH-East	31-05-2026 00:00	31-05-2026 21:38	FALSE	20.3	FALSE	FALSE	1186.2	km	PB-62-BC-6093	UNASSIGNED	TRUE
TRP004181	MANDI014	WH-North	08-07-2026 13:11	09-07-2026 02:41	FALSE	13.5	FALSE	TRUE	807.5	km	UP-51-BC-9766	DRV481	FALSE
TRP004182	MANDI014	WH-Central	15-03-2026 05:47	16-03-2026 00:00	FALSE	21	FALSE	FALSE	1140.3	km	RJ-84-BC-1236	DRV391	FALSE
TRP004183	MANDI036	WH-North	22-01-2026 20:38	23-01-2026 10:50	FALSE	14.2	FALSE	FALSE	756.6	km		DRV114	FALSE
TRP004184	MANDI032	WH-Central	27-05-2026 08:05	27-05-2026 00:00	FALSE	15.1	FALSE	FALSE	604.3	km	RJ-21-CD-9681	UNASSIGNED	TRUE
TRP004185	MANDI052	WH-Central	31-07-2026 20:20	01-08-2026 13:26	FALSE	17.1	FALSE	FALSE	829.2 KM		UP-38-AB-8850	UNASSIGNED	TRUE
TRP004186	MANDI019	WH-Central	19-05-2026 21:56	20-05-2026 09:32	FALSE	11.6	FALSE	FALSE	670.2 KM		PB-97-BC-2942	DRV458	FALSE
TRP004187	MANDI025	WH-Central	21-01-2026 00:00	22-01-2026 20:18	FALSE	21.3	TRUE	FALSE	1176.4	km	HR-37-AB-2850	UNASSIGNED	TRUE
TRP004188	MANDI023	WH-North	05-01-2026 05:02	05-01-2026 19:20	FALSE	14.3	FALSE	FALSE	532.8256325	miles	DL-18-CD-5086	DRV465	FALSE
TRP004189	MANDI041	WH-South	27-03-2026 21:31	28-03-2026 16:55	FALSE	19.4	FALSE	FALSE	1101.8	km	RJ-48-CD-8104	DRV963	FALSE
TRP004190	MANDI004	Export-Terminal	01-04-2026 17:27	02-04-2026 13:03	FALSE	19.6	FALSE	FALSE	925.4	km	PB-55-AB-5093	DRV753	FALSE
TRP004191	MANDI042	WH-West	28-04-2026 03:20	28-04-2026 23:38	FALSE	20.3	FALSE	FALSE	837.1	km		DRV934	FALSE
TRP004192	MANDI026	WH-South	08-07-2026 22:32	09-07-2026 16:14	FALSE	17.7	FALSE	FALSE	987.9	km	UP-67-AB-8227	DRV961	FALSE
TRP004193	MANDI016	WH-Central	20-05-2026 05:04	21-05-2026 02:40	FALSE	21.6	FALSE	FALSE	890.9	km	UP-58-DF-3352	DRV497	FALSE
TRP004194	MANDI034	WH-Central	21-04-2026 07:19	21-04-2026 13:49	FALSE	6.5	FALSE	FALSE	299	km	PB-65-CD-3353	DRV473	FALSE
TRP004195	MANDI032	WH-North	17-01-2026 15:43	18-01-2026 02:01	FALSE	10.3	FALSE	FALSE	454.1 KM		UP-14-CD-6595	DRV872	FALSE
TRP004196	MANDI017	WH-West	02-08-2026 13:53	02-08-2026 17:53	FALSE	4	FALSE	FALSE	218.5	km	RJ-25-DF-1762	UNASSIGNED	TRUE
TRP004197	MANDI016	WH-Central	21-05-2026 09:15	21-05-2026 12:45	FALSE	3.5	FALSE	FALSE	162.3	km	HR-64-DF-5371	DRV690	FALSE
TRP004198	MANDI018	WH-East	24-04-2026 03:36	24-04-2026 19:48	FALSE	16.2	FALSE	FALSE	660	km	UP-89-DF-6823	DRV862	FALSE
TRP004199	MANDI033	WH-South	28-06-2026 14:15	29-06-2026 01:33	FALSE	11.29	FALSE	TRUE	652.3	km	HR-20-BC-2028	DRV222	FALSE
TRP004200	MANDI027	WH-West	12-07-2026 05:49	12-07-2026 00:00	FALSE	12.6	FALSE	FALSE	664.7	km	DL-34-DF-2041	DRV517	FALSE
TRP004201	MANDI007	WH-West	20-07-2026 09:10	21-07-2026 03:40	FALSE	18.5	FALSE	FALSE	888.6	km	RJ-45-DF-4677	DRV252	FALSE
TRP004202	MANDI052	WH-South	03-07-2026 16:41	03-07-2026 21:05	TRUE	4.4	FALSE	FALSE	218.9	km		DRV549	FALSE
TRP004203	MANDI048	WH-South	23-02-2026 14:26	24-02-2026 00:20	FALSE	9.9	FALSE	FALSE	572.7	km	RJ-58-BC-6191	DRV179	FALSE
TRP004204	MANDI049	WH-East	21-04-2026 12:07	21-04-2026 17:25	FALSE	5.3	FALSE	FALSE	299.4 KM		PB-60-BC-7709	DRV249	FALSE
TRP004205	MANDI025	WH-East	01-09-2026 15:44	02-09-2026 07:08	TRUE	15.4	TRUE	FALSE	877	km	UP-17-AB-7543	DRV904	FALSE
TRP004206	MANDI020	WH-East	13-08-2026 07:48	14-08-2026 01:18	FALSE	17.5	FALSE	FALSE	931.7	km	HR-30-DF-6089	DRV630	FALSE
TRP004207	MANDI006	WH-East	25-06-2026 09:10	26-06-2026 02:40	FALSE	17.5	FALSE	FALSE	816.7	km	HR-41-CD-9880	DRV548	FALSE
TRP004208	MANDI007	WH-West	19-07-2026 00:00	20-07-2026 05:46	FALSE	10.6	FALSE	FALSE	324.355662	miles	HR-29-BC-4331	DRV857	FALSE
TRP004209	MANDI033	WH-Central	05-06-2026 00:00	05-06-2026 07:00	TRUE	7	FALSE	FALSE	381.6	km	PB-98-DF-6723	DRV818	FALSE
TRP004210	MANDI043	WH-Central	01-09-2026 12:21	02-09-2026 10:33	FALSE	22.2	FALSE	FALSE	981.9	km		DRV891	FALSE
TRP004211	MANDI015	Export-Terminal	22-07-2026 08:50	23-07-2026 05:56	TRUE	21.1	TRUE	FALSE	882.5	km	DL-60-BC-8136	DRV801	FALSE
TRP004212	MANDI004	WH-South	19-06-2026 00:00	20-06-2026 04:01	FALSE	15.4	FALSE	FALSE	737.9	km	DL-24-BC-4859	DRV718	FALSE
TRP004213	MANDI039	WH-Central	10-08-2026 10:50	10-08-2026 14:08	FALSE	3.3	FALSE	FALSE	112.6545623	miles	UP-68-AB-5304	DRV983	FALSE
TRP004214	MANDI052	Export-Terminal	18-04-2026 05:39	18-04-2026 14:57	FALSE	9.28	FALSE	TRUE	481.1 KM		UP-91-BC-7101	DRV517	FALSE
TRP004215	MANDI030	WH-West	19-05-2026 16:46	19-05-2026 20:28	FALSE	3.7	FALSE	FALSE	200.5	km	RJ-20-AB-9304	DRV279	FALSE
TRP004216	MANDI012	WH-Central	25-04-2026 04:52	26-04-2026 00:40	FALSE	19.8	FALSE	FALSE	646.4122513	miles	DL-32-BC-7624	DRV854	FALSE
TRP004217	MANDI003	WH-South	25-05-2026 09:04	25-05-2026 20:28	FALSE	11.4	FALSE	FALSE	666.5	km	UP-49-DF-5691	DRV481	FALSE
TRP004218	MANDI006	WH-West	05-07-2026 16:03	06-07-2026 04:51	FALSE	12.8	FALSE	FALSE	712.6	km	HR-75-BC-4910	DRV463	FALSE
TRP004219	MANDI032	WH-Central	13-01-2026 09:42	13-01-2026 14:48	FALSE	5.1	FALSE	FALSE	300.7	km	DL-12-AB-2734	DRV195	FALSE
TRP004220	MANDI036	WH-North	24-01-2026 11:37	25-01-2026 11:19	FALSE	23.7	FALSE	FALSE	1183.4	km	RJ-82-BC-1973	DRV499	FALSE
TRP004221	MANDI008	WH-South	30-03-2026 20:34	31-03-2026 17:16	FALSE	20.7	FALSE	FALSE	1170	km	PB-27-CD-6248	DRV714	FALSE
TRP004222	MANDI016	WH-South	16-06-2026 00:00	16-06-2026 09:12	TRUE	9.2	FALSE	FALSE	388.6	km	UP-35-AB-6711	DRV368	FALSE
TRP004223	MANDI050	WH-North	15-07-2026 01:09	15-07-2026 14:03	TRUE	12.9	FALSE	FALSE	710.2	km	PB-33-AB-9297	DRV455	FALSE
TRP004224	MANDI049	WH-South	11-08-2026 14:19	12-08-2026 03:25	FALSE	13.1	FALSE	FALSE	665.5	km	PB-67-CD-9469	DRV625	FALSE
TRP004225	MANDI053	WH-North	08-02-2026 12:40	09-02-2026 00:00	FALSE	21.2	FALSE	FALSE	621.0603145	miles	RJ-52-BC-4670	DRV107	FALSE
TRP004226	MANDI010	WH-East	20-07-2026 20:54	21-07-2026 20:24	FALSE	23.5	FALSE	FALSE	1282.2	km		DRV487	FALSE
TRP004227	MANDI050	WH-East	07-05-2026 06:32	07-05-2026 20:26	FALSE	13.9	FALSE	FALSE	642.6	km	PB-87-BC-5420	DRV618	FALSE
TRP004228	MANDI042	WH-North	30-07-2026 12:14	31-07-2026 09:26	FALSE	21.2	FALSE	FALSE	614.7223303	miles	RJ-76-AB-8359	DRV939	FALSE
TRP004229	MANDI010	Export-Terminal	24-04-2026 19:31	25-04-2026 05:55	FALSE	10.4	FALSE	TRUE	504.3	km	DL-57-DF-8202	UNASSIGNED	TRUE
TRP004230	MANDI031	WH-West	02-01-2026 22:49	03-01-2026 09:01	FALSE	10.2	FALSE	FALSE	570.2	km	UP-21-CD-2855	DRV611	FALSE
TRP004231	MANDI007	WH-West	27-03-2026 17:12	28-03-2026 10:06	FALSE	16.9	FALSE	FALSE	832.2	km	DL-52-DF-7193	DRV480	FALSE
TRP004232	MANDI024	WH-North	13-05-2026 00:00	14-05-2026 00:00	FALSE	16.6	FALSE	FALSE	430.3615546	miles		DRV448	FALSE
TRP004233	MANDI050	WH-South	12-08-2026 09:31	13-08-2026 07:43	FALSE	22.2	FALSE	FALSE	1032.5	km	HR-31-AB-7101	DRV178	FALSE
TRP004234	MANDI038	WH-North	28-02-2026 00:00	28-02-2026 09:24	TRUE	9.4	FALSE	FALSE	494.6	km	DL-30-DF-8598	DRV324	FALSE
TRP004235	MANDI030	WH-East	03-01-2026 23:34	04-01-2026 16:28	FALSE	16.9	FALSE	FALSE	800.4	km	RJ-10-CD-3560	UNASSIGNED	TRUE
TRP004236	MANDI003	WH-South	09-03-2026 07:03	10-03-2026 00:00	FALSE	20	FALSE	FALSE	1177.3	km	UP-58-BC-1768	DRV922	FALSE
TRP004237	MANDI020	WH-South	19-05-2026 05:32	19-05-2026 22:44	FALSE	17.2	FALSE	FALSE	822.6	km	UP-93-BC-4918	DRV758	FALSE
TRP004238	MANDI029	WH-West	29-04-2026 05:09	30-04-2026 04:39	FALSE	23.5	FALSE	FALSE	702.2735042	miles		DRV910	FALSE
TRP004239	MANDI019	WH-East	01-07-2026 17:49	02-07-2026 03:13	FALSE	9.4	FALSE	FALSE	302.5455399	miles	UP-98-BC-7454	DRV586	FALSE
TRP004240	MANDI025	Export-Terminal	27-01-2026 17:08	28-01-2026 00:00	FALSE	7	FALSE	FALSE	377.6	km		DRV312	FALSE
TRP004241	MANDI047	Export-Terminal	16-01-2026 03:10	16-01-2026 18:22	FALSE	15.2	FALSE	FALSE	800.3	km	DL-57-AB-3216	UNASSIGNED	TRUE
TRP004242	MANDI018	WH-East	22-07-2026 00:00	23-07-2026 14:31	FALSE	17.5	FALSE	FALSE	647.5928562	miles	HR-41-AB-3482	DRV189	FALSE
TRP004243	MANDI025	WH-Central	17-04-2026 03:35	17-04-2026 22:59	FALSE	19.4	FALSE	FALSE	588.438337	miles	RJ-49-BC-3522	DRV693	FALSE
TRP004244	MANDI016	WH-East	28-03-2026 23:58	29-03-2026 05:52	FALSE	5.9	FALSE	FALSE	218.5983178	miles		DRV443	FALSE
TRP004245	MANDI003	WH-Central	23-05-2026 12:59	23-05-2026 20:47	FALSE	7.8	FALSE	FALSE	413.1	km	DL-75-AB-5882	DRV733	FALSE
TRP004246	MANDI023	WH-North	14-06-2026 01:32	14-06-2026 14:44	FALSE	13.2	FALSE	FALSE	587.2	km	UP-83-CD-5334	DRV517	FALSE
TRP004247	MANDI019	WH-North	18-02-2026 22:17	19-02-2026 14:17	FALSE	16	FALSE	FALSE	817.2	km	PB-66-CD-7513	DRV414	FALSE
TRP004248	MANDI042	WH-West	06-08-2026 07:40	07-08-2026 03:16	FALSE	19.6	FALSE	FALSE	718.304876	miles	DL-27-CD-2728	DRV766	FALSE
TRP004249	MANDI036	WH-West	10-04-2026 05:34	10-04-2026 23:04	FALSE	17.5	FALSE	FALSE	859.4	km	DL-25-DF-5108	DRV505	FALSE
TRP004250	MANDI012	WH-West	24-06-2026 01:05	24-06-2026 03:17	FALSE	2.2	FALSE	FALSE	127.1	km	HR-91-AB-9068	DRV412	FALSE
TRP004251	MANDI005	Export-Terminal	04-08-2026 06:40	05-08-2026 00:00	FALSE		FALSE	FALSE	886.8	km	DL-74-CD-5556	DRV299	FALSE
TRP004252	MANDI018	WH-North	26-08-2026 22:58	27-08-2026 01:58	FALSE	3	FALSE	FALSE	174.9 KM		UP-14-AB-8215	DRV736	FALSE
TRP004253	MANDI046	WH-North	29-04-2026 13:25	30-04-2026 09:13	FALSE	19.8	FALSE	FALSE	725.139957	miles	PB-26-AB-9698	DRV473	FALSE
TRP004254	MANDI040	WH-West	14-05-2026 00:00	15-05-2026 00:45	FALSE	12.5	FALSE	FALSE	373.0711484	miles	UP-51-CD-4304	DRV574	FALSE
TRP004255	MANDI032	Export-Terminal	17-07-2026 13:45	18-07-2026 04:45	TRUE	15	FALSE	FALSE	733.2	km	PB-59-DF-1313	DRV823	FALSE
TRP004256	MANDI014	WH-West	22-07-2026 09:20	23-07-2026 06:32	FALSE	21.2	FALSE	FALSE	779.4477824	miles	PB-29-CD-6571	DRV212	FALSE
TRP004257	MANDI014	Export-Terminal	18-07-2026 00:00	19-07-2026 05:57	FALSE	19.9	FALSE	FALSE	533.8198261	miles	DL-20-DF-9465	UNASSIGNED	TRUE
TRP004258	MANDI008	WH-East	07-06-2026 09:45	07-06-2026 21:33	FALSE	11.8	FALSE	FALSE	639.3	km	UP-76-AB-9464	DRV325	FALSE
TRP004259	MANDI037	WH-North	25-02-2026 02:29	25-02-2026 00:00	FALSE	10.5	FALSE	FALSE	512.3	km	RJ-19-AB-3195	DRV971	FALSE
TRP004260	MANDI055	Export-Terminal	27-03-2026 21:12	28-03-2026 20:42	FALSE	23.5	FALSE	FALSE	1084.3	km	DL-13-DF-9939	UNASSIGNED	TRUE
TRP004261	MANDI004	WH-East	26-06-2026 04:11	26-06-2026 06:11	FALSE	2	FALSE	FALSE	119	km	PB-18-DF-8605	UNASSIGNED	TRUE
