date,district,avg_temp_c,total_rain_mm,avg_humidity,sensor_count,District,State,Mandi_ID,Mandi_Type
2026-05-01,Unknown,27.515555555555554,1278.97,56.142857142857146,35,Unknown,Haryana,MANDI032,PRIVATE
2026-05-01,Unknown,27.515555555555554,1278.97,56.142857142857146,35,Unknown,Haryana,MANDI039,APMC
2026-05-01,Unknown,27.515555555555554,1278.97,56.142857142857146,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-02,Unknown,28.972857142857144,1159.0,59.64150943396226,34,Unknown,Punjab,MANDI017,PRIVATE
2026-05-02,Unknown,28.972857142857144,1159.0,59.64150943396226,34,Unknown,Haryana,MANDI032,PRIVATE
2026-05-02,Unknown,28.972857142857144,1159.0,59.64150943396226,34,Unknown,Haryana,MANDI039,APMC
2026-05-02,Unknown,28.972857142857144,1159.0,59.64150943396226,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-03,Unknown,27.214255319148936,1189.68,61.69767441860465,32,Unknown,Punjab,MANDI017,PRIVATE
2026-05-03,Unknown,27.214255319148936,1189.68,61.69767441860465,32,Unknown,Haryana,MANDI032,PRIVATE
2026-05-03,Unknown,27.214255319148936,1189.68,61.69767441860465,32,Unknown,Haryana,MANDI039,APMC
2026-05-03,Unknown,27.214255319148936,1189.68,61.69767441860465,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-04,Unknown,26.670925925925925,1503.29,61.490196078431374,29,Unknown,Punjab,MANDI017,PRIVATE
2026-05-04,Unknown,26.670925925925925,1503.29,61.490196078431374,29,Unknown,Haryana,MANDI032,PRIVATE
2026-05-04,Unknown,26.670925925925925,1503.29,61.490196078431374,29,Unknown,Haryana,MANDI039,APMC
2026-05-04,Unknown,26.670925925925925,1503.29,61.490196078431374,29,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-05,Unknown,26.78482142857143,1209.95,61.7,36,Unknown,Punjab,MANDI017,PRIVATE
2026-05-05,Unknown,26.78482142857143,1209.95,61.7,36,Unknown,Haryana,MANDI032,PRIVATE
2026-05-05,Unknown,26.78482142857143,1209.95,61.7,36,Unknown,Haryana,MANDI039,APMC
2026-05-05,Unknown,26.78482142857143,1209.95,61.7,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-06,Unknown,27.19326923076923,1292.93,64.63636363636364,32,Unknown,Punjab,MANDI017,PRIVATE
2026-05-06,Unknown,27.19326923076923,1292.93,64.63636363636364,32,Unknown,Haryana,MANDI032,PRIVATE
2026-05-06,Unknown,27.19326923076923,1292.93,64.63636363636364,32,Unknown,Haryana,MANDI039,APMC
2026-05-06,Unknown,27.19326923076923,1292.93,64.63636363636364,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-07,Unknown,27.540714285714284,1448.8,63.57142857142857,40,Unknown,Punjab,MANDI017,PRIVATE
2026-05-07,Unknown,27.540714285714284,1448.8,63.57142857142857,40,Unknown,Haryana,MANDI032,PRIVATE
2026-05-07,Unknown,27.540714285714284,1448.8,63.57142857142857,40,Unknown,Haryana,MANDI039,APMC
2026-05-07,Unknown,27.540714285714284,1448.8,63.57142857142857,40,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-08,Unknown,28.770892857142858,1170.37,59.81481481481482,31,Unknown,Punjab,MANDI017,PRIVATE
2026-05-08,Unknown,28.770892857142858,1170.37,59.81481481481482,31,Unknown,Haryana,MANDI032,PRIVATE
2026-05-08,Unknown,28.770892857142858,1170.37,59.81481481481482,31,Unknown,Haryana,MANDI039,APMC
2026-05-08,Unknown,28.770892857142858,1170.37,59.81481481481482,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-09,Unknown,26.863333333333333,1300.56,63.979166666666664,33,Unknown,Punjab,MANDI017,PRIVATE
2026-05-09,Unknown,26.863333333333333,1300.56,63.979166666666664,33,Unknown,Haryana,MANDI032,PRIVATE
2026-05-09,Unknown,26.863333333333333,1300.56,63.979166666666664,33,Unknown,Haryana,MANDI039,APMC
2026-05-09,Unknown,26.863333333333333,1300.56,63.979166666666664,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-10,Unknown,28.2014,1374.31,63.5625,31,Unknown,Punjab,MANDI017,PRIVATE
2026-05-10,Unknown,28.2014,1374.31,63.5625,31,Unknown,Haryana,MANDI032,PRIVATE
2026-05-10,Unknown,28.2014,1374.31,63.5625,31,Unknown,Haryana,MANDI039,APMC
2026-05-10,Unknown,28.2014,1374.31,63.5625,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-11,Unknown,27.808222222222224,1093.98,61.26190476190476,34,Unknown,Punjab,MANDI017,PRIVATE
2026-05-11,Unknown,27.808222222222224,1093.98,61.26190476190476,34,Unknown,Haryana,MANDI032,PRIVATE
2026-05-11,Unknown,27.808222222222224,1093.98,61.26190476190476,34,Unknown,Haryana,MANDI039,APMC
2026-05-11,Unknown,27.808222222222224,1093.98,61.26190476190476,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-12,Unknown,27.418085106382982,1102.77,60.116279069767444,28,Unknown,Punjab,MANDI017,PRIVATE
2026-05-12,Unknown,27.418085106382982,1102.77,60.116279069767444,28,Unknown,Haryana,MANDI032,PRIVATE
2026-05-12,Unknown,27.418085106382982,1102.77,60.116279069767444,28,Unknown,Haryana,MANDI039,APMC
2026-05-12,Unknown,27.418085106382982,1102.77,60.116279069767444,28,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-13,Unknown,28.592195121951217,814.51,58.36842105263158,30,Unknown,Punjab,MANDI017,PRIVATE
2026-05-13,Unknown,28.592195121951217,814.51,58.36842105263158,30,Unknown,Haryana,MANDI032,PRIVATE
2026-05-13,Unknown,28.592195121951217,814.51,58.36842105263158,30,Unknown,Haryana,MANDI039,APMC
2026-05-13,Unknown,28.592195121951217,814.51,58.36842105263158,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-14,Unknown,27.148867924528304,1272.72,59.78260869565217,31,Unknown,Punjab,MANDI017,PRIVATE
2026-05-14,Unknown,27.148867924528304,1272.72,59.78260869565217,31,Unknown,Haryana,MANDI032,PRIVATE
2026-05-14,Unknown,27.148867924528304,1272.72,59.78260869565217,31,Unknown,Haryana,MANDI039,APMC
2026-05-14,Unknown,27.148867924528304,1272.72,59.78260869565217,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-15,Unknown,27.99581818181818,1275.59,59.76,39,Unknown,Punjab,MANDI017,PRIVATE
2026-05-15,Unknown,27.99581818181818,1275.59,59.76,39,Unknown,Haryana,MANDI032,PRIVATE
2026-05-15,Unknown,27.99581818181818,1275.59,59.76,39,Unknown,Haryana,MANDI039,APMC
2026-05-15,Unknown,27.99581818181818,1275.59,59.76,39,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-16,Unknown,28.180172413793105,1222.22,58.94117647058823,35,Unknown,Punjab,MANDI017,PRIVATE
2026-05-16,Unknown,28.180172413793105,1222.22,58.94117647058823,35,Unknown,Haryana,MANDI032,PRIVATE
2026-05-16,Unknown,28.180172413793105,1222.22,58.94117647058823,35,Unknown,Haryana,MANDI039,APMC
2026-05-16,Unknown,28.180172413793105,1222.22,58.94117647058823,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-17,Unknown,27.049285714285713,1372.8799999999999,64.9,36,Unknown,Punjab,MANDI017,PRIVATE
2026-05-17,Unknown,27.049285714285713,1372.8799999999999,64.9,36,Unknown,Haryana,MANDI032,PRIVATE
2026-05-17,Unknown,27.049285714285713,1372.8799999999999,64.9,36,Unknown,Haryana,MANDI039,APMC
2026-05-17,Unknown,27.049285714285713,1372.8799999999999,64.9,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-18,Unknown,26.728888888888893,1481.02,66.26,32,Unknown,Punjab,MANDI017,PRIVATE
2026-05-18,Unknown,26.728888888888893,1481.02,66.26,32,Unknown,Haryana,MANDI032,PRIVATE
2026-05-18,Unknown,26.728888888888893,1481.02,66.26,32,Unknown,Haryana,MANDI039,APMC
2026-05-18,Unknown,26.728888888888893,1481.02,66.26,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-19,Unknown,28.78441860465116,1025.23,64.4,33,Unknown,Punjab,MANDI017,PRIVATE
2026-05-19,Unknown,28.78441860465116,1025.23,64.4,33,Unknown,Haryana,MANDI032,PRIVATE
2026-05-19,Unknown,28.78441860465116,1025.23,64.4,33,Unknown,Haryana,MANDI039,APMC
2026-05-19,Unknown,28.78441860465116,1025.23,64.4,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-20,Unknown,27.552285714285716,807.23,60.42424242424242,23,Unknown,Punjab,MANDI017,PRIVATE
2026-05-20,Unknown,27.552285714285716,807.23,60.42424242424242,23,Unknown,Haryana,MANDI032,PRIVATE
2026-05-20,Unknown,27.552285714285716,807.23,60.42424242424242,23,Unknown,Haryana,MANDI039,APMC
2026-05-20,Unknown,27.552285714285716,807.23,60.42424242424242,23,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-21,Unknown,26.892307692307693,1303.89,68.0,29,Unknown,Punjab,MANDI017,PRIVATE
2026-05-21,Unknown,26.892307692307693,1303.89,68.0,29,Unknown,Haryana,MANDI032,PRIVATE
2026-05-21,Unknown,26.892307692307693,1303.89,68.0,29,Unknown,Haryana,MANDI039,APMC
2026-05-21,Unknown,26.892307692307693,1303.89,68.0,29,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-22,Unknown,26.428695652173914,1103.27,73.53846153846153,30,Unknown,Punjab,MANDI017,PRIVATE
2026-05-22,Unknown,26.428695652173914,1103.27,73.53846153846153,30,Unknown,Haryana,MANDI032,PRIVATE
2026-05-22,Unknown,26.428695652173914,1103.27,73.53846153846153,30,Unknown,Haryana,MANDI039,APMC
2026-05-22,Unknown,26.428695652173914,1103.27,73.53846153846153,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-23,Unknown,28.29566037735849,1439.37,62.0,30,Unknown,Punjab,MANDI017,PRIVATE
2026-05-23,Unknown,28.29566037735849,1439.37,62.0,30,Unknown,Haryana,MANDI032,PRIVATE
2026-05-23,Unknown,28.29566037735849,1439.37,62.0,30,Unknown,Haryana,MANDI039,APMC
2026-05-23,Unknown,28.29566037735849,1439.37,62.0,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-24,Unknown,25.288163265306125,1255.56,64.17021276595744,32,Unknown,Punjab,MANDI017,PRIVATE
2026-05-24,Unknown,25.288163265306125,1255.56,64.17021276595744,32,Unknown,Haryana,MANDI032,PRIVATE
2026-05-24,Unknown,25.288163265306125,1255.56,64.17021276595744,32,Unknown,Haryana,MANDI039,APMC
2026-05-24,Unknown,25.288163265306125,1255.56,64.17021276595744,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-25,Unknown,27.749318181818182,1130.8700000000001,63.31707317073171,31,Unknown,Punjab,MANDI017,PRIVATE
2026-05-25,Unknown,27.749318181818182,1130.8700000000001,63.31707317073171,31,Unknown,Haryana,MANDI032,PRIVATE
2026-05-25,Unknown,27.749318181818182,1130.8700000000001,63.31707317073171,31,Unknown,Haryana,MANDI039,APMC
2026-05-25,Unknown,27.749318181818182,1130.8700000000001,63.31707317073171,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-26,Unknown,26.36074074074074,1189.99,57.82608695652174,34,Unknown,Punjab,MANDI017,PRIVATE
2026-05-26,Unknown,26.36074074074074,1189.99,57.82608695652174,34,Unknown,Haryana,MANDI032,PRIVATE
2026-05-26,Unknown,26.36074074074074,1189.99,57.82608695652174,34,Unknown,Haryana,MANDI039,APMC
2026-05-26,Unknown,26.36074074074074,1189.99,57.82608695652174,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-27,Unknown,27.895555555555557,1470.25,62.25,35,Unknown,Punjab,MANDI017,PRIVATE
2026-05-27,Unknown,27.895555555555557,1470.25,62.25,35,Unknown,Haryana,MANDI032,PRIVATE
2026-05-27,Unknown,27.895555555555557,1470.25,62.25,35,Unknown,Haryana,MANDI039,APMC
2026-05-27,Unknown,27.895555555555557,1470.25,62.25,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-28,Unknown,25.937222222222225,1214.59,63.78431372549019,35,Unknown,Punjab,MANDI017,PRIVATE
2026-05-28,Unknown,25.937222222222225,1214.59,63.78431372549019,35,Unknown,Haryana,MANDI032,PRIVATE
2026-05-28,Unknown,25.937222222222225,1214.59,63.78431372549019,35,Unknown,Haryana,MANDI039,APMC
2026-05-28,Unknown,25.937222222222225,1214.59,63.78431372549019,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-29,Unknown,26.313389830508473,1215.09,65.1,34,Unknown,Punjab,MANDI017,PRIVATE
2026-05-29,Unknown,26.313389830508473,1215.09,65.1,34,Unknown,Haryana,MANDI032,PRIVATE
2026-05-29,Unknown,26.313389830508473,1215.09,65.1,34,Unknown,Haryana,MANDI039,APMC
2026-05-29,Unknown,26.313389830508473,1215.09,65.1,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-30,Unknown,28.041666666666668,1180.58,62.044444444444444,29,Unknown,Punjab,MANDI017,PRIVATE
2026-05-30,Unknown,28.041666666666668,1180.58,62.044444444444444,29,Unknown,Haryana,MANDI032,PRIVATE
2026-05-30,Unknown,28.041666666666668,1180.58,62.044444444444444,29,Unknown,Haryana,MANDI039,APMC
2026-05-30,Unknown,28.041666666666668,1180.58,62.044444444444444,29,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-05-31,Unknown,27.354736842105265,961.6,66.375,28,Unknown,Punjab,MANDI017,PRIVATE
2026-05-31,Unknown,27.354736842105265,961.6,66.375,28,Unknown,Haryana,MANDI032,PRIVATE
2026-05-31,Unknown,27.354736842105265,961.6,66.375,28,Unknown,Haryana,MANDI039,APMC
2026-05-31,Unknown,27.354736842105265,961.6,66.375,28,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-01,Unknown,27.396274509803924,1162.17,67.58333333333333,32,Unknown,Punjab,MANDI017,PRIVATE
2026-06-01,Unknown,27.396274509803924,1162.17,67.58333333333333,32,Unknown,Haryana,MANDI032,PRIVATE
2026-06-01,Unknown,27.396274509803924,1162.17,67.58333333333333,32,Unknown,Haryana,MANDI039,APMC
2026-06-01,Unknown,27.396274509803924,1162.17,67.58333333333333,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-02,Unknown,27.65877551020408,1142.47,62.15909090909091,31,Unknown,Punjab,MANDI017,PRIVATE
2026-06-02,Unknown,27.65877551020408,1142.47,62.15909090909091,31,Unknown,Haryana,MANDI032,PRIVATE
2026-06-02,Unknown,27.65877551020408,1142.47,62.15909090909091,31,Unknown,Haryana,MANDI039,APMC
2026-06-02,Unknown,27.65877551020408,1142.47,62.15909090909091,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-03,Unknown,26.333859649122807,1425.72,62.775510204081634,31,Unknown,Punjab,MANDI017,PRIVATE
2026-06-03,Unknown,26.333859649122807,1425.72,62.775510204081634,31,Unknown,Haryana,MANDI032,PRIVATE
2026-06-03,Unknown,26.333859649122807,1425.72,62.775510204081634,31,Unknown,Haryana,MANDI039,APMC
2026-06-03,Unknown,26.333859649122807,1425.72,62.775510204081634,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-04,Unknown,26.818510638297873,1284.68,63.90909090909091,30,Unknown,Punjab,MANDI017,PRIVATE
2026-06-04,Unknown,26.818510638297873,1284.68,63.90909090909091,30,Unknown,Haryana,MANDI032,PRIVATE
2026-06-04,Unknown,26.818510638297873,1284.68,63.90909090909091,30,Unknown,Haryana,MANDI039,APMC
2026-06-04,Unknown,26.818510638297873,1284.68,63.90909090909091,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-05,Unknown,26.29074074074074,1490.5,60.2,32,Unknown,Punjab,MANDI017,PRIVATE
2026-06-05,Unknown,26.29074074074074,1490.5,60.2,32,Unknown,Haryana,MANDI032,PRIVATE
2026-06-05,Unknown,26.29074074074074,1490.5,60.2,32,Unknown,Haryana,MANDI039,APMC
2026-06-05,Unknown,26.29074074074074,1490.5,60.2,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-06,Unknown,28.017547169811323,1393.4,60.775510204081634,34,Unknown,Punjab,MANDI017,PRIVATE
2026-06-06,Unknown,28.017547169811323,1393.4,60.775510204081634,34,Unknown,Haryana,MANDI032,PRIVATE
2026-06-06,Unknown,28.017547169811323,1393.4,60.775510204081634,34,Unknown,Haryana,MANDI039,APMC
2026-06-06,Unknown,28.017547169811323,1393.4,60.775510204081634,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-07,Unknown,26.180408163265305,1165.9,63.0,36,Unknown,Punjab,MANDI017,PRIVATE
2026-06-07,Unknown,26.180408163265305,1165.9,63.0,36,Unknown,Haryana,MANDI032,PRIVATE
2026-06-07,Unknown,26.180408163265305,1165.9,63.0,36,Unknown,Haryana,MANDI039,APMC
2026-06-07,Unknown,26.180408163265305,1165.9,63.0,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-08,Unknown,27.243333333333336,1306.0,62.1764705882353,33,Unknown,Punjab,MANDI017,PRIVATE
2026-06-08,Unknown,27.243333333333336,1306.0,62.1764705882353,33,Unknown,Haryana,MANDI032,PRIVATE
2026-06-08,Unknown,27.243333333333336,1306.0,62.1764705882353,33,Unknown,Haryana,MANDI039,APMC
2026-06-08,Unknown,27.243333333333336,1306.0,62.1764705882353,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-09,Unknown,27.409827586206895,1254.03,64.40384615384616,37,Unknown,Punjab,MANDI017,PRIVATE
2026-06-09,Unknown,27.409827586206895,1254.03,64.40384615384616,37,Unknown,Haryana,MANDI032,PRIVATE
2026-06-09,Unknown,27.409827586206895,1254.03,64.40384615384616,37,Unknown,Haryana,MANDI039,APMC
2026-06-09,Unknown,27.409827586206895,1254.03,64.40384615384616,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-10,Unknown,27.382380952380952,838.55,64.47368421052632,31,Unknown,Punjab,MANDI017,PRIVATE
2026-06-10,Unknown,27.382380952380952,838.55,64.47368421052632,31,Unknown,Haryana,MANDI032,PRIVATE
2026-06-10,Unknown,27.382380952380952,838.55,64.47368421052632,31,Unknown,Haryana,MANDI039,APMC
2026-06-10,Unknown,27.382380952380952,838.55,64.47368421052632,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-11,Unknown,27.644237288135592,1350.46,62.163636363636364,37,Unknown,Punjab,MANDI017,PRIVATE
2026-06-11,Unknown,27.644237288135592,1350.46,62.163636363636364,37,Unknown,Haryana,MANDI032,PRIVATE
2026-06-11,Unknown,27.644237288135592,1350.46,62.163636363636364,37,Unknown,Haryana,MANDI039,APMC
2026-06-11,Unknown,27.644237288135592,1350.46,62.163636363636364,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-12,Unknown,26.730727272727275,1463.6,59.40816326530612,37,Unknown,Punjab,MANDI017,PRIVATE
2026-06-12,Unknown,26.730727272727275,1463.6,59.40816326530612,37,Unknown,Haryana,MANDI032,PRIVATE
2026-06-12,Unknown,26.730727272727275,1463.6,59.40816326530612,37,Unknown,Haryana,MANDI039,APMC
2026-06-12,Unknown,26.730727272727275,1463.6,59.40816326530612,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-13,Unknown,26.83918367346939,1249.48,62.638297872340424,31,Unknown,Punjab,MANDI017,PRIVATE
2026-06-13,Unknown,26.83918367346939,1249.48,62.638297872340424,31,Unknown,Haryana,MANDI032,PRIVATE
2026-06-13,Unknown,26.83918367346939,1249.48,62.638297872340424,31,Unknown,Haryana,MANDI039,APMC
2026-06-13,Unknown,26.83918367346939,1249.48,62.638297872340424,31,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-14,Unknown,27.451964285714286,1361.32,62.0,33,Unknown,Punjab,MANDI017,PRIVATE
2026-06-14,Unknown,27.451964285714286,1361.32,62.0,33,Unknown,Haryana,MANDI032,PRIVATE
2026-06-14,Unknown,27.451964285714286,1361.32,62.0,33,Unknown,Haryana,MANDI039,APMC
2026-06-14,Unknown,27.451964285714286,1361.32,62.0,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-15,Unknown,27.09344827586207,1403.1100000000001,62.0188679245283,37,Unknown,Punjab,MANDI017,PRIVATE
2026-06-15,Unknown,27.09344827586207,1403.1100000000001,62.0188679245283,37,Unknown,Haryana,MANDI032,PRIVATE
2026-06-15,Unknown,27.09344827586207,1403.1100000000001,62.0188679245283,37,Unknown,Haryana,MANDI039,APMC
2026-06-15,Unknown,27.09344827586207,1403.1100000000001,62.0188679245283,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-16,Unknown,28.39063829787234,1062.53,56.42857142857143,30,Unknown,Punjab,MANDI017,PRIVATE
2026-06-16,Unknown,28.39063829787234,1062.53,56.42857142857143,30,Unknown,Haryana,MANDI032,PRIVATE
2026-06-16,Unknown,28.39063829787234,1062.53,56.42857142857143,30,Unknown,Haryana,MANDI039,APMC
2026-06-16,Unknown,28.39063829787234,1062.53,56.42857142857143,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-17,Unknown,28.122978723404255,1045.07,60.02564102564103,32,Unknown,Punjab,MANDI017,PRIVATE
2026-06-17,Unknown,28.122978723404255,1045.07,60.02564102564103,32,Unknown,Haryana,MANDI032,PRIVATE
2026-06-17,Unknown,28.122978723404255,1045.07,60.02564102564103,32,Unknown,Haryana,MANDI039,APMC
2026-06-17,Unknown,28.122978723404255,1045.07,60.02564102564103,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-18,Unknown,25.423965517241378,1459.14,62.88235294117647,36,Unknown,Punjab,MANDI017,PRIVATE
2026-06-18,Unknown,25.423965517241378,1459.14,62.88235294117647,36,Unknown,Haryana,MANDI032,PRIVATE
2026-06-18,Unknown,25.423965517241378,1459.14,62.88235294117647,36,Unknown,Haryana,MANDI039,APMC
2026-06-18,Unknown,25.423965517241378,1459.14,62.88235294117647,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-19,Unknown,26.705846153846156,1604.86,64.50847457627118,36,Unknown,Punjab,MANDI017,PRIVATE
2026-06-19,Unknown,26.705846153846156,1604.86,64.50847457627118,36,Unknown,Haryana,MANDI032,PRIVATE
2026-06-19,Unknown,26.705846153846156,1604.86,64.50847457627118,36,Unknown,Haryana,MANDI039,APMC
2026-06-19,Unknown,26.705846153846156,1604.86,64.50847457627118,36,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-20,Unknown,27.65923076923077,832.59,58.484848484848484,26,Unknown,Punjab,MANDI017,PRIVATE
2026-06-20,Unknown,27.65923076923077,832.59,58.484848484848484,26,Unknown,Haryana,MANDI032,PRIVATE
2026-06-20,Unknown,27.65923076923077,832.59,58.484848484848484,26,Unknown,Haryana,MANDI039,APMC
2026-06-20,Unknown,27.65923076923077,832.59,58.484848484848484,26,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-21,Unknown,26.945,1272.68,58.54545454545455,32,Unknown,Punjab,MANDI017,PRIVATE
2026-06-21,Unknown,26.945,1272.68,58.54545454545455,32,Unknown,Haryana,MANDI032,PRIVATE
2026-06-21,Unknown,26.945,1272.68,58.54545454545455,32,Unknown,Haryana,MANDI039,APMC
2026-06-21,Unknown,26.945,1272.68,58.54545454545455,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-22,Unknown,25.34733333333333,1121.18,65.88679245283019,37,Unknown,Punjab,MANDI017,PRIVATE
2026-06-22,Unknown,25.34733333333333,1121.18,65.88679245283019,37,Unknown,Haryana,MANDI032,PRIVATE
2026-06-22,Unknown,25.34733333333333,1121.18,65.88679245283019,37,Unknown,Haryana,MANDI039,APMC
2026-06-22,Unknown,25.34733333333333,1121.18,65.88679245283019,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-23,Unknown,28.50181818181818,1193.96,61.212765957446805,33,Unknown,Punjab,MANDI017,PRIVATE
2026-06-23,Unknown,28.50181818181818,1193.96,61.212765957446805,33,Unknown,Haryana,MANDI032,PRIVATE
2026-06-23,Unknown,28.50181818181818,1193.96,61.212765957446805,33,Unknown,Haryana,MANDI039,APMC
2026-06-23,Unknown,28.50181818181818,1193.96,61.212765957446805,33,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-24,Unknown,28.937441860465114,1121.66,63.73684210526316,32,Unknown,Punjab,MANDI017,PRIVATE
2026-06-24,Unknown,28.937441860465114,1121.66,63.73684210526316,32,Unknown,Haryana,MANDI032,PRIVATE
2026-06-24,Unknown,28.937441860465114,1121.66,63.73684210526316,32,Unknown,Haryana,MANDI039,APMC
2026-06-24,Unknown,28.937441860465114,1121.66,63.73684210526316,32,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-25,Unknown,27.6735,1447.63,63.535714285714285,37,Unknown,Punjab,MANDI017,PRIVATE
2026-06-25,Unknown,27.6735,1447.63,63.535714285714285,37,Unknown,Haryana,MANDI032,PRIVATE
2026-06-25,Unknown,27.6735,1447.63,63.535714285714285,37,Unknown,Haryana,MANDI039,APMC
2026-06-25,Unknown,27.6735,1447.63,63.535714285714285,37,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-26,Unknown,25.690888888888885,1079.82,64.63888888888889,30,Unknown,Punjab,MANDI017,PRIVATE
2026-06-26,Unknown,25.690888888888885,1079.82,64.63888888888889,30,Unknown,Haryana,MANDI032,PRIVATE
2026-06-26,Unknown,25.690888888888885,1079.82,64.63888888888889,30,Unknown,Haryana,MANDI039,APMC
2026-06-26,Unknown,25.690888888888885,1079.82,64.63888888888889,30,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-27,Unknown,28.552857142857142,1361.96,63.129629629629626,35,Unknown,Punjab,MANDI017,PRIVATE
2026-06-27,Unknown,28.552857142857142,1361.96,63.129629629629626,35,Unknown,Haryana,MANDI032,PRIVATE
2026-06-27,Unknown,28.552857142857142,1361.96,63.129629629629626,35,Unknown,Haryana,MANDI039,APMC
2026-06-27,Unknown,28.552857142857142,1361.96,63.129629629629626,35,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-28,Unknown,27.177297297297297,1064.61,63.911764705882355,27,Unknown,Punjab,MANDI017,PRIVATE
2026-06-28,Unknown,27.177297297297297,1064.61,63.911764705882355,27,Unknown,Haryana,MANDI032,PRIVATE
2026-06-28,Unknown,27.177297297297297,1064.61,63.911764705882355,27,Unknown,Haryana,MANDI039,APMC
2026-06-28,Unknown,27.177297297297297,1064.61,63.911764705882355,27,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-29,Unknown,28.366153846153846,1476.28,59.10526315789474,34,Unknown,Punjab,MANDI017,PRIVATE
2026-06-29,Unknown,28.366153846153846,1476.28,59.10526315789474,34,Unknown,Haryana,MANDI032,PRIVATE
2026-06-29,Unknown,28.366153846153846,1476.28,59.10526315789474,34,Unknown,Haryana,MANDI039,APMC
2026-06-29,Unknown,28.366153846153846,1476.28,59.10526315789474,34,Unknown,Uttar Pradesh,MANDI046,PRIVATE
2026-06-30,Unknown,27.922608695652176,1082.41,63.170731707317074,30,Unknown,Punjab,MANDI017,PRIVATE
2026-06-30,Unknown,27.922608695652176,1082.41,63.170731707317074,30,Unknown,Haryana,MANDI032,PRIVATE
2026-06-30,Unknown,27.922608695652176,1082.41,63.170731707317074,30,Unknown,Haryana,MANDI039,APMC
